review_id,user_id,business_id,stars,useful,funny,cool,text,date
F32y9-yRAGZErth9Zowygw,I7dAMFEIk0ecgfalWiJLqQ,JgTSG4rIDf20Kgp6U_asng,2,3,0,0,"I don't get it... Everyone raves about this pizza but it's just not good. The sauce is so over spiced it taste like soap. There is WAY too much cheese. It takes forever to cook. The bartenders are really nice and I love how divey it is, but I just can't get into the pizza...",2011-07-08 13:25:12
DrNdfVVms9aPzKGa3Kxwxw,YXE3zSAof5fGmvjqTE_cgA,-bGw8ARHQucKWEHEkxpGFw,5,0,0,0,"I have only tried one thing here so far, but it absolutely deserved a 5 star for what it was: a really good, memorable sandwich! Plus you get chips or fruit with your sandwich which is a nice bonus.

Friendly place, too! And the service (my order was to go) was fast.

I ordered the Sonoma Chicken Sandwich. Really solid! Everything tastes fresh and they know how to actually make a sandwich that doesn't completely fall apart when you eat it, which I can't say about most places.

Look forward to going back to try more!!",2017-02-25 18:21:53
dCgZSXV1DlzHiEiBKFGr9A,8HHG7eCiGM8Sn0xpNkZGmw,7WTy8p_Uc_iVDKugJc59oA,5,0,0,0,"I've done the first half of my open water referral course (theory and confined), a nitrox cert, various equipment purchases, and now a regulator service with Y-Kiki. I can say that each time I've worked with them has been an absolute pleasure, and would unequivocally recommend them to anybody looking for a dive shop in the area. 

My OW referral course was excellent. Diane helped with set up the course and with my initial purchases, and she was fantastic. I took the theory and confined dives with Scott and Matt, both of whom were consummate professionals. I did my nitrox with Scott, and I've bought gear from him and Phil. All of these people were amazing, and I'd give 6 stars if I could just for the customer service this shop offers. 

The two shops (more on that below) are fully stocked with quality gear, and they can order stuff for you from several companies if they don't carry it. I haven't gone on any of their dive trips, but I signed up for their emails and it looks like they offer several to exotic locations throughout the year. They also have a couple dogs running around the west county shop. It's basically how a good small, locally owned business should run. 

Note: Since this branch is one of two and it'd be too complicated to separate out my experiences, I decided to write the same review for both.",2018-06-20 21:08:25
9VYAB7sQrp2gZrao8lcaYw,KeQXXAAFbr1uNFHJ6iRmNA,FMuJ_VDsJU_wjGi0V9J_Bw,5,3,0,1,"Wow! Ultimately a true Punjabi restaurant in St Louis! I don't have to go to Chicago now! lol
Chicken Rogan Josh and Kadhai Lobster were really delicious. The Samosa also was the best I've had in some time. The menu is pretty big and am sure there are lot of great items to be discovered here. (Chicken Sharabi, is something Im curious on) 
The prices seemed very nominal
Faluda kulfi was decent
I won't give high rating to the ambience but hey, as long as I'm getting authentic Punjabi food, I swear I won't complain!!
Thanks!",2017-03-22 00:16:24
oHemRUN_bsdV6HlAkkiK2Q,SiKqyYDyXl4J8bAKNCoYXg,mA1v8uVY5IzQfOyVy7xbTw,5,0,0,0,Such a beautiful shop with some the most friendly staff I have encountered! I love how you can watch them create the beyond shakes! They are so delicious everything tastes so fresh! This is a family fav for sure!,2017-05-18 17:10:12
UdLa-hp8Rwc1efGBrElIDw,rg0efd8_21RCmMmbqf0C4g,H1ZTsd_d-wvunsT3ZmoBvg,1,0,0,0,"Unfortunately my terminal does not have a lot of breakfast eating options, but I gave this place a shot. First impression- my server did not look happy to be here and was pretty short in talking.

I had an Omelet, the back pieces inside were whole and tasted as if they were cooked a few hours earlier and then reheated in a microwave before going on my Omelet. It was not good quality, as I see they hide ones with fat pieces inside. My other problem was that I was only served 2 ketchup packets when asked. The one redeeming quality was that the portion was a decent size, even though cheese on would cost extra.

I was going to give this place 2 stars because it's an airport restaurant for breakfast, so I did not expect much to begin with. However, after I asked my waitress for my check she left, and headed to the bar area, but stopped and chatted to the manager and another staff member there, about a workout DVD (it was pretty easy to hear I was one of two customers there). This took 3 minutes, then she got my check, and chatted with the other employees for another minute before bringing me the check.",2016-12-30 16:12:44
f8nFmayMpj9Up1EI_U5xiw,8BuRwLwhChmkzXhtUURbLQ,gEJ3a8-m6VB827e6GHromw,3,0,0,0,"Restaurant has street side parking. So good luck finding a spot close. 
The restaurant has very modern and cool setting. Lots of staff members. Very friendly. Told them this was our first visit. So they answered our questions about the menu. They have a different type of mix of calzones. Their a nice size, plenty big. Two people can really eat one. 
We bought drinks so we could try the different flavors. 
The calzone was alright, I just didn't like the greasy of it.",2018-09-07 02:35:59
_9OMAAVa-I4c-ozAYyaWog,wwA8OZELBcevpt--dHeKXw,JWZN_hyx5O0hQEYthTF5qQ,5,0,0,0,"Really good sandwiches.  The bread was crazy-fresh.

I had the Tuesday special, which was turkey, ham, and bacon.  The meat was fresh-sliced, the toppings quality, and it was just a really fantastic sandwich.

The counter person was extremely polite and helpful.

I'm definitely going to be back!",2018-08-28 21:14:43
duK2Dt5om1cEeGqXW6Tlkw,RJm5qxSw1Ct5VNrEOg1h_g,4W4HZo-ejptjNqPu0KEPVw,5,2,0,0,"Thank you Trops for not dismissing STL altogether after the last location closed. The grove is the perfect place for you to be and this location is awesome! 

I came here last Saturday with a friend and the place was jumping! Sadly because of the rain, the patio wasn't open, but even still, the place is huge with lots of seating. The variety of slushies here is great, just like the one in COMO. You can also mix the flavors to make your own boozy delight. The prices aren't bad either. The small is $5 and is definitely enough. The service by the barkeeps is also great.

One day soon I'll come back and try the Guerrilla Street Food and enjoy the patio. Can't wait!",2018-07-21 17:52:06
Ms-BPOUf171vZukpoLhvFQ,dexn2UVHzkPITS1SYBjH_A,0z45rM2paE-O-6w63GEi6g,2,29,15,5,"If I want someone's dirty hands pawing through my underwear, I will ask my husband to do some gardening.

A few months ago, my husband and I had to move on very short notice, and having recently had our first baby, we had neither the time nor energy (nor sleep) to deal with the details of packing and moving our stuff.  Adding to the issue, I still own things I had back in elementary school.  I will, however, argue that the cowboy Barbie with the red chaps will come in handy someday.

We hired United Van Lines to pack and move our things to our new place in Seattle.  The two person packing team showed up 30 minutes late, and the leader immediately asked to use our bathroom.  (In San Francisco, some of the older homes have split bathrooms - toilet in one room, sink and shower in another.)  Well, the he went in and used the toilet, then came out and went straight to work TOUCHING EVERYTHING WE OWN without washing his hands in the adjacent sink room.

Eeeeeeuuuuuwwww!  Wee-wee cooties all over everything.

Later, I walked in to the bedroom while they worked and saw Mr. Toilet Hands pawing through the drawers which held my delicate under things.  He said he was ""checking for heavy things"".  I noticed that he did less thorough ""checking"" in my husband's dresser.  Again, I say... euw.

Also, things arrived broken, scratched, and generally mishandled.  Scheduling was a complete nightmare and the lead mover (different than the lead packer) was rather incompetent, repeatedly forgetting to call to update us on their progress, leading to more than one occasion in which we sat for hours waiting for them to arrive.

Two stars because some of the people were genuinely nice, and it was easy to tell those people were doing their best to give great service.  That said, I won't use them again.",2010-03-30 00:48:51
v59Mdzp5NSG-RyFrivLIXA,VRvNbUEHoH2BkyZ78KI2wg,MuKoTR56s6elHEI2wUkgJA,5,0,0,1,If you haven't been to Grace what are you doing with your life?? Been here several times and the food is amazing. You can really tell when people like to cook and impress others with their food.,2018-02-08 22:11:55
MvvEtZIeWhJyZh1EXuu0Xg,Mqp13QDXKp1m4GkRRAK6Ew,yEh8qZoW34uoA9xKiXnCow,1,0,1,0,"We bought things from drive tru four times, 
They ALWAYS lost something,
For example, last night I order TEN pcs wings,
It just FIVE pcs in the box!
They forget things EVERY SINGLE TIME!
We will not go there again!",2016-10-18 11:09:19
nCpA2sqVnpQizw2ntixSlg,fKk6Mjjz7U310mMC9oVOIA,H1ZTsd_d-wvunsT3ZmoBvg,1,1,0,0,I am a business traveler / do your self a favor don't eat here - I have tried it twice in 6 months and it's awful,2018-04-18 20:20:18
DujUfq0ihwXWZUjkamWqJw,Pbry-b9xBgHlWlbGlYbTZg,zun6IVJa7wYe3wAPqWnPGw,1,0,2,0,"We were there on Sunday around dinner time and everything was out except tofu. I later on read someone else's review about the same issue - if you don't go there 1st thing in the morning, sorry, we only have tofu.

I understand this is due to the concern of food refreshness, but this is the only place that does so among sooo many poke restaurants in the US I've been to! I know this is STL but this is just ridiculous. Since I don't work in the area, guess I will NEVER have chance to try their food.",2018-02-26 21:52:09
1ftLT982r-QG0DIJ4ovICw,skKw0E1sQJ2WZungeTGB1Q,yM8LlTInbQH4FwWC97lz6w,1,1,0,0,Do not go here if you want quick food. It took over 18 minutes for two happy meals. Unbelievable. Inefficiency galore here. Wonder if McDonald's corporate is aware of this. Ugh.,2015-06-01 18:00:37
aAYpvnHDqcqxGhX-Kkslbg,YDqkqw_Po5N5EipP7BsczQ,JeaI3HE145gLvTd14Hx6lw,5,1,1,3,"Needed new glass for my iPhone 5. Happened to see their sign earlier in the day so decided to stop in this evening.  For about $75 less than the Apple Store charges, they replaced the glass in 12 minutes. 

That's right - 12 minutes.  

Works great.

If I could give a sixth star, I'd do it.",2015-01-08 00:56:21
F_vtg-jkC0YipFmsA96rDg,veU-4bglmxVg0PtkZRBETg,JgTSG4rIDf20Kgp6U_asng,5,2,1,2,"You know what's better than hanging at Black Thorn with a pie and a pint? The smokeless air. I know, I know. It's a pub. If they didn't serve more pizzas than beer, I'd be all over the ""go ahead and smoke"" rules. But they serve more food than drink. Now I can go there and actually sit and eat. I'm in dive bar heaven.",2011-01-21 23:36:15
rPpR1KUqM2GK6lR-_KO_KQ,f_isHoRttGo3jNt72Q7sww,MuKoTR56s6elHEI2wUkgJA,4,0,0,1,"Southern food and southern hospitality done right. We were greeted at the door by Rick the owner. He Gave a run down of the menu and answered all of our questions. After telling him what we were craving and with his recommendation we went with the house made bologna sandwich and the three piece hot fried chicken with grits and collard greens. 
Both were perfect. The bologna has and egg and pimento cheese on it as well. The bologna is house made and was fabulous. The hot chicken was the left amount of heat that didn't over power great fried chicken. I am sure you can not go wrong with any of their sides but if you have never had collard greens before this is the place to try them.  I think the best surprise of this meal, is that it didn't leave us feeling over full. Do not worry about being weighed down after such a homey meal, because everything is both full of comfort but still lite. This place will have you feeling like Home while eating out! Best southern food in STL!",2018-04-08 18:11:22
MyMo0dHe8VprWBAKiyPe1g,WE6FYogs_Y3a1WtsDXPiiw,LKl1Je_IBVLTb0UZcidAZw,5,1,1,1,Wow!! Food was incredible . I had the steak sandwich and can't wait to try other menu items. Service was spot on.,2016-01-13 03:00:59
apa-ysCBqjN3KnqK3CLfMQ,73_sjirm7E3KXtwCCeGLAA,JgTSG4rIDf20Kgp6U_asng,3,3,2,1,"I am so torn on how many stars to give this place... If it was based on just the pizza, I would give it 5. I'll start by saying that their Chicago Style is definitely not for everyone. There is a TON of cheese and the sauce has a lot of what I'm assuming is oregano (which I love) so I can see how it's not everyone's cup of tea. I personally love their pizza but it's definitely something I would only eat once in awhile because it is SO filling. Like I ate it for dinner last night and it's now lunchtime the next day and I'm still full... I wasn't even able to finish two slices after running a freaking marathon.

The reason I only gave Black Thorn 3 stars is because of the service and wait time. I've never physically eaten there but every time I've called, the person answering the phone has been pretty rude. It's gotten to the point where I dread calling the order in. And I get that the insanely long wait time is kind of Black Thorn's ""thing"" but cmon now... Last night we ordered at exactly 5 o'clock on the dot when they opened and still waited an hour and a half. That is INSANE. I'm assuming unless people put their orders in a day in advance, our order is one of the first they had upon opening. I literally can't conceive of one reason why it would take one pizza an hour and a half to cook... I worked at a small (but very busy) pizza place in Chicago that only had myself and two other employees working at a time and we would get deep dishes out in 40 minutes MAX. It wouldn't even take an hour and a half on Super Bowl Sunday, so I don't know what their excuse is.  When my husband went in to pick it up last night, he said that people were being told two hours and were calling to cancel their orders. Long story short: I get it, your pizza is good... But what's the hold up?!",2015-11-09 17:27:59
G6WCvHg6Kec5AjBgUwOBkg,s5Uq03Ew6RWWzcIyL8Elrg,3BNO6PRQVJFGlHLar3na_w,1,0,0,0,Just went there to get some food and they were closed before their advertised time. We were in line for the drive through and they just shut down the lights. There was also a car directly in front of us that got served. I am extremely disappointed in the service I received tonight.,2015-06-26 06:44:00
09jeovhA7mbEnrpgctfSvw,RECyFaoSWHuYN677ZnAx2Q,KR3JxgQ4ZhcqUC6aNsUCEA,5,0,0,0,"I honestly love this place. There is some type of frozen treat for everybody! I enjoy stopping by here to get a frozen drink. I regularly get the bomb pop. It seriously tastes like the popsicles of my childhood, but with a bit of vodka. The employee I interacted with most recently was awesome. He was extremely polite to everyone in the shop and made you feel like you were a friend dropping by.",2016-07-18 14:34:05
qA_o_we4ZdjCvBNcF0SWvg,SMOeXb464205ruCTED82Lw,gEJ3a8-m6VB827e6GHromw,4,0,0,0,"Great casual spot for a calzone - either for a family or a casual date night.  We did not leave enough time to dine at a full service restaurant pre-Fox one night, so ran into here with our 2 teenage sons.  I love the counter service, but dine in restaurant concept, such as with Crushed Red, etc, where you can count on quick service, but can sit and enjoy yourselves in a nice restaurant atmosphere at a comfortable table.  Not quite fast food, not quite table-service sit-down restaurant, and sometimes, that is just perfect.

We were in and out in about 40 minutes, which was perfect for what we needed.  We ordered pretty basic calzones - all were good and the plates were scraped clean by all!",2018-02-14 18:46:58
eHzI57NIncG24r9MfWWGaQ,CdMnlW__E1sG86dvTEnFYQ,zun6IVJa7wYe3wAPqWnPGw,5,0,0,0,"This is a CWE gem! I eat here at least once a week just to treat myself. I usually get a small ahi tuna bowl with white rice, spicy mayo, and whatever toppings sound good. The bubble teas and crab Rangoon are tasty too",2018-08-31 21:18:11
BkRwNBfIpuXRKDYdT-8Y9g,vK6pM3HEfSx6x_LkdSIzkg,MuKoTR56s6elHEI2wUkgJA,5,0,0,0,The ribs were delicious and the environment is very enjoyable! My wife and I loved coming here for dinner and the employees were all very helpful and curtious.,2018-07-21 12:13:30
aLvCFp03daRC7Xj60xFy8g,-DWpIFIMSijVoT724TyUSQ,MuKoTR56s6elHEI2wUkgJA,5,0,0,1,"I walk into this place and I feel like I am with family!!! Not only is the staff so friendly, but the food is great and never disappoints. I recommend this place to everybody, especially those that are not familiar to the St. Louis area because it is one of the best places to eat and hang out that our city has to offer. Chef Rick and his wife Elisa have truly  outdone themselves!",2017-10-29 15:53:19
DDG9baGiKrs8e2CsOajBcA,_zh4ltsF5E5fK25P1ZvK6Q,JgTSG4rIDf20Kgp6U_asng,5,1,1,1,"Best deep dish pizza in st louis. Don't believe me?... come get some. But order ahead cause it may take longer than an hour to make... and take it home unless you don't mind eating in a hole in the wall kind of place... and the owner is pretty straight to the point  so order yiur pizza and move on... we call him the Pizza Nazi, a la Seinfeld.  Not much of a chit chatter... Not a bad dude though...",2015-01-12 00:25:08
gLuoKMhmX2x56fG9DRIIGQ,bhOQ1582N_A_6d38e005pg,0CeDwvLyRVgr-fq-DHk1sQ,1,0,0,0,"This Lion's Choice has become the WORST and consistently has quality issues. Which saddens me as they used to be high quality with great service. We love Lion's Choice but are so frustrated with this location- we will finally not ever be back. They mess our order up 100% of the time, even when I try to repeatedly confirm with them. It is extremely disappointing.",2018-02-27 00:49:09
HUs8ZJhbogJSrGn9eh74tw,SLGyUWkrwU1FZokiVvw0yA,zun6IVJa7wYe3wAPqWnPGw,3,1,1,0,"Update: Were going to try the medium, but they raised their price to $10/small, $12/regular???

Update 2: Got a regular with spicy tuna. This time I actually had a lot of fish left over (and they were willing to give me a scoop of rice to help me eat it). I suspect the first time I went I was only given one of my two scoops. Regular size was enough to fill me.

Awesome to see a poke place! Would give it like a 3.5, because not enough food for the price and their fish to rice ratio was unsatisfying. I may have only received one scoop of fish though...

Environment: clean, good menu, and well-staffed so far. Choose your options at the counter style.

Size: smaller than I was expecting. $8 for a small: like a cup and a half of rice or noodles and maybe 1.5-2 tablespoons of fish. Just seeing them scoop the fish with their tiny scoop is depressing, even if you get a decent amount of fish in the end. At least the toppings were plentiful. They fill about 2/3 their bowl size, which makes it easy to stir but sad to eat. Still kinda hungry after their small; think you need to order a medium at least for $10.

Taste: yum! things taste good, nice and flavorful, and their spicy tuna had a pleasant afterburn.  Can't say anything about the freshness of the fish because only ordered spicy tuna and shrimp. They also have tofu. Base poke sauce is a sweet soy. A tad oversauced for my soba noodles but about right for the rice. 

Options: Good selection of carbs, fish, and especially toppings and sauces. Toppings include fried onions (crunch!), mango, pineapple, crab (for more meat), fish eggs (masago), seaweed salad (yum), and avocado for extra $.

Pearl milk tea: Ordered a green tea and it was brown; I think it was a generic milk tea? Decent flavor but cup was about 1/3 ice so it was gone really fast for $5. Good pearls.",2017-10-30 23:17:50
Nz8lK1ogdcMZRaWwazG0ag,V8Ec4u72z8WeBA61aLMP2A,Mwo6_kET9zmL4WItyeMj9w,1,3,0,0,This Steak 'n Shake location is the worst I've ever been to. I always try to give them a chance because it's right down the street but never will I return after this experience. Drive through time was over 30 minutes. Corporate really needs to make some changes.,2016-02-03 00:47:20
IbS46or_GBiYnHPRw61rtQ,HMYlxbjzY-KvrPn1FlXYsQ,MuKoTR56s6elHEI2wUkgJA,2,0,0,0,Ate here today. Not sure what all the hype is about. Macaroni was dry and room temp. Collard greens were undercooked. Cornbread was dry and just ok. Really the only thing we enjoyed was the spicy chicken. Would go back for the chicken but the sides need help. Plus eating straight  off a plastic tray was a bit weird. Left a tip prior to being seated but we never received any service except when our food was dropped off?,2018-06-23 03:23:59
mdGIQJ2eaxRL8tel6VgvxA,-xXEPuLDdeZvVxLFsug44Q,w6z28easvQLND722s4pNvw,2,6,0,0,"My wife and I went here on Saturday for a late lunch. We had seen the relatively good yelp reviews and were looking forward to trying somewhere new, it seems like the city has been loosing good Asian style fare for the past decade, so I am hopeful when a new place gives it a shot.

On the upside the whole staff there was relatively friendly and attended to us right away. They have a patio and I do like to sit outside in nice weather, it did not look like they allowed smoking outside so that is an even BIGGER plus. Unfortunately, this is all I can say to their favor.

The inside appeared sparsely decorated and was not welcoming or comfortable so I was even happier that there was outdoor seating.

The menu is simple, maybe too simple? But ok and rolled with it. 

It was a build your own Pad-Thai or pho or Asian wrap. We and started with apps. I wanted Crab Rangoon and my wife ordered wantons. My CRs were cooked well, but the filling was very bland. They brought my wife what I would call ""crispy noodles"" covered in powdered sugar. When we asked why we received a desert, the waitress was like ""oh..those are our wantons"".

Uh..ok. She explained that other people had mentioned that app won-tons were ""maybe a thing in St. Louis""....Yep... Look I love experimentation, but it would have helped if they had a blurb on the menu. 

I had a Pad Thai w chicken & avocado, egg, tomato, sweet pepper & broccoli. My wife had tofu, tomato, egg, spinach and snow peas. Let's just say they lapsed on the details. 

HINT: make a little cheat sheet for your waitstaff to use so they don't forget stuff. Memorizing an order may seem cool and hip, but screwing it up makes you look silly.

But to conclude, and most importantly: The food was bland and tasteless. It killed them to put a piece of snow pea on a dish? I do not want to go further as the rest of the meal was disappointing. I ate because I was hungry, but was glad to leave.

Clearly this restaurant is off to a poor start and I did not get the impression it would get better. The staff were wonderful and kind (and is the only reason I gave it an additional star) so this does not rest at their feet, this is a management and owner issue.  I do not recommend at this time and I am not willing to give it a second chance.",2017-09-03 14:50:12
1XO6Q1ey2AH8cdiT2LYnAQ,1mJ-hY2l654CXzs4he-7Qw,XMGjDIAFbu9VSmWDs-Ev5w,5,0,0,0,"The other night I had a total craving for a salad and my partner, who didn't, were thrilled to see all the positive ""yelps"" about the Haven for many reasons, and off we went. It's exactly what I love, a friendly neighborhood place, with great food, service and prices! My partner ordered the ravioli as an appetizer for us-I recently moved here and didn't know about the toasted ravioli test! She then said the true test would be the Patty Melt; if it was good we struck pay dirt. Not only did we strike pay dirt-but there was distinct joy that the Haven uses crinkle fries! My salad was just what I wanted and our waitress was top notch. The friendly and outgoing service sealed it for us. We will definitely be back!!!!!!!! Thank you so much!",2015-07-19 15:53:32
fLXBSCEgc16QZevHXFpnFA,E9RTqK8SAIsXxQrLKLY23Q,1wC41D8PLqOldFPUVAZ3tA,4,0,0,0,"Great jj, fast service and exemplar food. Great place to go when want food in a hurry",2015-12-11 06:08:37
KYJASu7EGFuy_PrOBpqAkg,UleP7rIs-TG3_P0MXn0RLg,Mwo6_kET9zmL4WItyeMj9w,1,1,0,0,"Same experience every time I go there. Food's totally fine. Terrible wait times and people who aren't as friendly as they should be, especially considering the extended wait times....Decent food saves this rating",2017-05-31 02:01:55
j3qxDHlg3K3KGZm6A_eBoQ,SxBi6fjWUCyIeDZd8jSvmQ,-bGw8ARHQucKWEHEkxpGFw,4,4,1,3,"good eats, good coffee...and they'll cater, too...

if you like bread co., you'll like the daily bread for a change....gourmet soups, hearth-baked pizzas, salads, sandwiches including breakfast sandwiches, coffees, bagels & pastries.

usually busy at breakfast, brunch & lunch - never been there at dinner time. love the tango salad, daily double (pick a soup & sandwich). the daily bread special sandwich is r. beef, ham, salami, provel, pickles, lettuce, tomatoes, onions, pepperoncinis, & their own speical sauce on a french baguette.....yummmm!

coffee's good too. i've been to a couple of meetings here - push some tables together - works ok for that, though a bit noisy.",2008-02-16 23:07:02
-mPI118Nes92wQI-k8f7sg,9KtpfxcB0p1Qwud1lEiG6g,MuKoTR56s6elHEI2wUkgJA,5,0,0,0,"Great food.  Nice atmosphere.  Upscale BBQ with a twist.  Love the combo of BBQ and fried chicken.  No brainer, right?

Wish I could go once a week but I live in Cali.",2018-05-02 05:17:13
LOUBX_esyZb5PdK4ZJF3jw,EjFuEF6w59l8Q7tdbgZj-Q,QrO4-F28JK4mQLP3eDbQ0A,4,0,0,1,"New restaurant in Lafayette Square. Pretty good food experience. We shared 3 dishes, starting with the gumbo. Served nice and hot, smoky, a creaminess. Not an authentic gumbo, but good. Wished we had some authentic French bread! Next, jambalaya! Lots of rice, andouille sausage, minimal shrimp and chicken. It needed more protein and seasoning. The best dish, was the chicken and waffle. The chicken was moist, well seasoned and was drizzled with a cayenne pepper sauce. The chicken rested on a delicious waffle! Crispy. It was the winner of the 3 dishes we tried! One problem with the restaurant was the noise! We arrived early, very few tables, but very loud. The server had to bend down to discuss the menu! The noise is a big problem! And, no French bread! What's that about? If you are calling yourself Cajun/Creole, the Bread is a necessity!",2018-01-27 16:54:37
GaRGSRX1kJ1pxxWuYxctcg,XuN6qrNN31fOpGxEO6Sm3Q,gEJ3a8-m6VB827e6GHromw,5,0,0,0,Awesome! Manager is super friendly and was a great help in ordering. It's really nice that they'll split salad for you at no extra cost. Everything was super fresh and delicious.,2016-10-18 08:40:37
ME-ialx4psckzXT8bjY-og,uj_nMeaRbRr22cVgW741fw,-bGw8ARHQucKWEHEkxpGFw,4,2,4,0,"Ever since I heard the name of this place, I have thought the menu items should be named after Bible verses to go along with ""Daily Bread.""  You know, like possibly the Mount Olive Bread or the Heaven and Hell salad rather than the more-common Fire and Ice.  Anyway, that's not the route they took, but the menu items are still  heavenly.  I have become addicted to the buffalo chicken flatbread, and I haven't been disappointed by anything.  I also really like their green tea, so I go against by more cost-conscious thoughts and get the big glass (and refill it!) every time.  I haven't yet tried their cookies, but they also always call out to me.",2012-06-08 21:28:55
2AyIDbK1sWlhJ14NCMDRKA,TzPMXLpVKWJKT4Uous-TBQ,Z2ltNYVxmLaLGNVB7yFWQA,2,0,0,0,"This is so far the worst National location.  I'm a National fan, but this place needs new management to get it back and running again. 

1.  It was a 20 minute wait for a National shuttle from the terminal to the lot.  We were trying to call them, but nobody was picking up.  Hertz buses came by 3 times while we waited at the curbside!!!!
2.  There were no midsize cars in the Emerald isle.  C'Mon???  What happened to the days when I can rent  something small.  There were several pickup trucks, minivans and small SUVs. Not one single normal car. The Executive Aisle had a bunch of normal cars.  
3.  it took another 10 minutes to exit the lot. It was so bad, the cars behind us were honking their horns!!
4.  The minivan we took was dirty!  Bottles of water left in the van and trash!",2018-09-17 17:33:23
U9oFGECNOPXY19p76Xb_cA,wG2LycGGgU7VkV1ReCMWAQ,-bGw8ARHQucKWEHEkxpGFw,5,0,0,0,"This has been a family favorite brunch location for years. 

Fresh ingredients, friendly staff, cozy atmosphere, and delicious food! 

We have loved everything we've tried, which is most types of items on the menu. 

Also have great baked breads which we often take to go. 

Good breakfast/brunch/lunch/coffee place!",2015-06-28 19:45:21
cArZh5TuFdQSOTkx7BYqEg,ur1iQz6TuEClyYYo4fd2Og,gEJ3a8-m6VB827e6GHromw,5,0,0,0,The Magic Carpet Ride is soooo delicious! I've never had another mushroom dish that I liked any better! The dough for the calzone is perfect!! The garlic butter sauce is fantastic! One of my faves in STL!!,2017-05-21 18:55:44
Kkm3-G78okzhuIaIsEBRhQ,4IRh-_7k49M602i0kUh_Mw,MuKoTR56s6elHEI2wUkgJA,5,0,0,1,"Everything about this place just screams ""home"". From the type of food they sell to the ambiance and music, it's just comfortable. The food backs this up in a big way, it's straight up excellent. The Thursday night special porchetta is quite tasty, great sides, salads, and soups. I highly recommend the beets and the collard greens. 

As for dessert, the chocolate chess pie is like fudge with a pie crust, it's amazingly chocolatey and smooth, with a flaky, beautiful crust.",2017-12-08 23:56:52
lD3M0MAtFYFkXEnLNQoCgw,hEto_q3fd5raPSdNq4tAnQ,9qxMhGWjGsuPUoQB3Y74Wg,1,0,0,1,"No one gave a shit. Service was poor, no one was at the counter to take order, half of the people preparing food didn't have gloves on. Lots of people just standing around at the back. Food also took awhile to come out. I understand this is McDonalds, but still, this is new low.",2016-02-18 20:46:49
x6jDFV9oFc7ccHM7-ryAvg,_YqknhseJ6yjtS1g0D4Vwg,Mbkt43sUBsvXRxmrJrZFhQ,4,1,0,0,"5 for atmosphere, service and finish.  3 for food.  Not great food but really place and fun place to catch the game or casual fare.",2018-05-04 16:15:36
deJf3UNw44RhnEnJSWMmvQ,bcfrEJeCp0VENyrSf88-qw,JgTSG4rIDf20Kgp6U_asng,4,1,0,0,This was a great place tucked in a residential area. The bartender seem pretty nice. The dish pizza was delicious. Topping on top of magnificent  topping. A decent take on a Chicago deep dish. Well obviously i didn't finish it so when i went to reheat it it wasn't the best.  Overall good place to enjoy pizza and drinks.,2015-07-24 12:05:43
mJxqF1oiNUiQj3pgIcy0XA,FBGV4Azp5-SmBlScT4Cv1g,MuKoTR56s6elHEI2wUkgJA,5,1,0,2,"Rick continues to grace (pun intended) Saint Louis with the best southern fare around. The location is in the old sweetie pies building and they did an excellent job redoing the space to make it both gorgeous and comfortable. We tried the ribs and the sweet tea brined turkey leg which are both to die for. You absolutely have to get the mashed butternut squash, the homefries and the greens as sides. And of course the biscuits and three was incredible as well. Overall wonderful experience. We will be back many times!",2017-09-14 04:36:29
uFRAElL6HO8u5Tv-xzMf6w,Z4FkojfjswWLbZ37biRvvg,MuKoTR56s6elHEI2wUkgJA,4,0,0,1,"My family and I ordered the fried chicken (sides: Mac n cheese and greens), half sack ribs (sides: Butter beans and sweet potatoes), and kids burger (Mac n cheese). The fried chicken and ribs were delicious. The ribs had a great smoke flavor. They were cooked perfectly. The chicken could have been more crunchy but that's my preference. The sides were okay. The best being the butter beans. The sweet potatoes were more of a purée--made it feel like it was baby food. The environment was nice and clean.",2017-12-10 03:15:16
ROMUmZr6zAmv-KA5MmCpow,heTqqLpW0Bq1RXddbnOUJA,YiFx7ZLv_Nnr61i2xzfuig,3,0,0,0,Love the fresh produce and the staff!! The salad bar is fantastic!!!  My only complaint is the older population trying to kill people on the parking lot..,2014-11-18 22:21:06
aeomxuV6g29vYyBpa3PtDg,uxSJNuWrpb1mNePNnHF_wA,Gw_PUqVT9e4AiC_kj9BJJw,5,0,0,0,"This may be my new favorite restaurant in St. Louis! These soup dumplings literally melt in your mouth! We got an order of the pork, beef, and pork/crab combo and all 3 were phenomenal. I think the beef was my favorite though. We were still a little hungry after sharing between the two of us so if you're really hungry I would get 4 orders to share between 2 people.",2018-01-28 16:22:53
R8xwkzjcHfwfp72cFAGHfA,r0WkElB-Nr5xL5PlQHU3Tg,JgTSG4rIDf20Kgp6U_asng,2,0,0,0,"I know this place is a big St Louis favorite, but I've been pretty unimpressed.  I've had both the deep dish and the thin crust pizzas and though I thought the thin crust was better, I thought they both were mediocre.  The biggest problem is the sauce--it tastes like tomato paste with some herbs in it.  Theres nothing special about the cheese and the crust is meh.  Its too bad because Black Thorn is so close to my house, but I won't be coming back.",2013-07-16 01:59:29
